,usertoken,date,account_index,tweet_index,condition_account,condition_accAlias,condition_block,condition_emotionSort,condition_showImage,condition_credibleLabel,condition_politicalLabel,biasChoice,biasCI,time,condition_showImage_cat
1986,IO2KrIwH,09/22/20,2,1,CNNPolitics,G,True,angry,True,1,left,0.9085831744003222,0.0313541054281794,1600812604342.0,with image
1987,IO2KrIwH,09/22/20,2,2,CNNPolitics,G,True,angry,True,1,left,0.9164217007573671,0.027434842249657088,1600812610663.0,with image
1988,IO2KrIwH,09/22/20,2,3,CNNPolitics,G,True,angry,True,1,left,0.9125024375788446,0.027434842249657088,1600812618978.0,with image
1989,IO2KrIwH,09/22/20,2,4,CNNPolitics,G,True,angry,True,1,left,0.4892220142984213,0.03135410542817951,1600812627461.0,with image
1990,IO2KrIwH,09/22/20,2,5,CNNPolitics,G,True,angry,True,1,left,0.4970605406554662,0.0274348422496572,1600812640725.0,with image
1991,IO2KrIwH,09/22/20,2,6,CNNPolitics,G,True,angry,True,1,left,0.7145796470634616,0.0313541054281794,1600812663820.0,with image
1992,IO2KrIwH,09/22/20,2,7,CNNPolitics,G,True,angry,True,1,left,0.44219085615615206,0.03135410542817951,1600812673369.0,with image
1993,IO2KrIwH,09/22/20,2,8,CNNPolitics,G,True,angry,True,1,left,0.1266901852358983,0.07446600039192636,1600812683706.0,with image
1994,IO2KrIwH,09/22/20,2,9,CNNPolitics,G,True,angry,True,1,left,0.2971781185508218,0.03527336860670194,1600812694217.0,with image
1995,IO2KrIwH,09/22/20,2,10,CNNPolitics,G,True,angry,True,1,left,0.4990201722447274,0.06270821085635903,1600812700333.0,with image
1996,IO2KrIwH,09/22/20,2,11,CNNPolitics,G,True,angry,True,1,left,0.4794238563521152,0.05095042132079175,1600812706558.0,with image
1997,IO2KrIwH,09/22/20,2,12,CNNPolitics,G,True,angry,True,1,left,0.4990201722447274,0.031354105428179624,1600812721750.0,with image
1998,IO2KrIwH,09/22/20,2,13,CNNPolitics,G,True,angry,True,1,left,0.6459925414393188,0.031354105428179624,1600812726687.0,with image
1999,IO2KrIwH,09/22/20,2,14,CNNPolitics,G,True,angry,True,1,left,0.33441111874678503,0.027434842249656977,1600812733947.0,with image
2000,IO2KrIwH,09/22/20,2,15,CNNPolitics,G,True,angry,True,1,left,0.38732117165683794,0.08230452674897115,1600812750674.0,with image
2001,IO2KrIwH,09/22/20,2,16,CNNPolitics,G,True,angry,True,1,left,0.718498910241984,0.03919263178522425,1600812758303.0,with image
2002,IO2KrIwH,09/22/20,2,17,CNNPolitics,G,True,angry,True,1,left,0.7753282263305593,0.06270821085635903,1600812763230.0,with image
2003,IO2KrIwH,09/22/20,2,18,CNNPolitics,G,True,angry,True,1,left,0.5774054358151762,0.03919263178522425,1600812770402.0,with image
2004,IO2KrIwH,09/22/20,2,19,CNNPolitics,G,True,angry,True,1,left,0.5009798038339887,0.019596315892612237,1600812775486.0,with image
2005,IO2KrIwH,09/22/20,2,20,CNNPolitics,G,True,angry,True,1,left,0.4519890141024582,0.03135410542817951,1600812788517.0,with image
2006,IO2KrIwH,09/22/20,2,21,CNNPolitics,G,True,angry,True,1,left,0.5029394354232498,0.03527336860670194,1600812802953.0,with image
2007,IO2KrIwH,09/22/20,2,22,CNNPolitics,G,True,angry,True,1,left,0.4539486456917194,0.03527336860670194,1600812814616.0,with image
2008,IO2KrIwH,09/22/20,2,23,CNNPolitics,G,True,angry,True,1,left,0.5676072778688701,0.04311189496374679,1600812826333.0,with image
2009,IO2KrIwH,09/22/20,2,24,CNNPolitics,G,True,angry,True,1,left,0.4892220142984213,0.019596315892612126,1600812832232.0,with image
2010,IO2KrIwH,09/22/20,2,25,CNNPolitics,G,True,angry,True,1,left,0.44219085615615206,0.05095042132079175,1600812842432.0,with image
2011,IO2KrIwH,09/22/20,2,26,CNNPolitics,G,True,angry,True,1,left,0.40887711913871133,0.03919263178522436,1600812850760.0,with image
2012,IO2KrIwH,09/22/20,2,27,CNNPolitics,G,True,angry,True,1,left,0.17960023814595125,0.0666274740348814,1600812855762.0,with image
2013,IO2KrIwH,09/22/20,2,28,CNNPolitics,G,True,angry,True,1,left,0.1658828170211227,0.058788947677836545,1600812860042.0,with image
2014,IO2KrIwH,09/22/20,2,29,CNNPolitics,G,True,angry,True,1,left,0.38144227688905424,0.06662747403488145,1600812864850.0,with image
2015,IO2KrIwH,09/22/20,2,30,CNNPolitics,G,True,angry,True,1,left,0.3246129608004789,0.07054673721340388,1600812869405.0,with image
2016,IO2KrIwH,09/22/20,2,31,CNNPolitics,G,True,angry,True,1,left,0.46570643522728666,0.023515579071134662,1600812883782.0,with image
2017,IO2KrIwH,09/22/20,2,32,CNNPolitics,G,True,angry,True,1,left,0.4245541718528011,0.019596315892612237,1600812889508.0,with image
2018,IO2KrIwH,09/22/20,2,33,CNNPolitics,G,True,angry,True,1,left,0.4304330666205847,0.03527336860670194,1600812896216.0,with image
2019,IO2KrIwH,09/22/20,2,34,CNNPolitics,G,True,angry,True,1,left,0.8635116478473142,0.027434842249657088,1600812903800.0,with image
2020,IO2KrIwH,09/22/20,2,35,CNNPolitics,G,True,angry,True,1,left,0.5009798038339887,0.04311189496374679,1600812913238.0,with image
2021,IO2KrIwH,09/22/20,2,36,CNNPolitics,G,True,angry,True,1,left,0.4990201722447274,0.05095042132079164,1600812922482.0,with image
2022,IO2KrIwH,09/22/20,2,37,CNNPolitics,G,True,angry,True,1,left,0.5205761197266008,0.019596315892612237,1600812931982.0,with image
2023,IO2KrIwH,09/22/20,2,38,CNNPolitics,G,True,angry,True,1,left,0.2971781185508218,0.03135410542817951,1600812936945.0,with image
2024,IO2KrIwH,09/22/20,2,39,CNNPolitics,G,True,angry,True,1,left,0.5186164881373396,0.019596315892612237,1600812943923.0,with image
2025,IO2KrIwH,09/22/20,2,40,CNNPolitics,G,True,angry,True,1,left,0.871350174204359,0.04311189496374679,1600812950022.0,with image
2026,IO2KrIwH,09/22/20,2,41,CNNPolitics,G,True,angry,True,1,left,0.4010385927816665,0.04311189496374679,1600812958822.0,with image
2027,IO2KrIwH,09/22/20,2,42,CNNPolitics,G,True,angry,True,1,left,0.27954143424747085,0.019596315892612237,1600812967909.0,with image
2028,IO2KrIwH,09/22/20,2,43,CNNPolitics,G,True,angry,True,1,left,0.2285910278774817,0.0705467073117988,1600812970788.0,with image
2029,IO2KrIwH,09/22/20,2,44,CNNPolitics,G,True,angry,True,1,left,0.6636292257426698,0.047031158142269325,1600812976803.0,with image
2030,IO2KrIwH,09/22/20,3,0,Jerusalem_Post,H,True,angry,True,1,right,0.2501469753593551,0.04311186506214182,1600813192922.0,with image
2031,IO2KrIwH,09/22/20,3,1,Jerusalem_Post,H,True,angry,True,1,right,0.25602585517633625,0.05095042132079164,1600813197530.0,with image
2032,IO2KrIwH,09/22/20,3,2,Jerusalem_Post,H,True,angry,True,1,right,0.4970605406554662,0.03527336860670205,1600813202503.0,with image
2033,IO2KrIwH,09/22/20,3,3,Jerusalem_Post,H,True,angry,True,1,right,0.36184596099644206,0.019596315892612237,1600813207124.0,with image
2034,IO2KrIwH,09/22/20,3,4,Jerusalem_Post,H,True,angry,True,1,right,0.3657652241749645,0.03135410542817951,1600813211497.0,with image
2035,IO2KrIwH,09/22/20,3,5,Jerusalem_Post,H,True,angry,True,1,right,0.3246129608004789,0.03135410542817951,1600813217357.0,with image
2036,IO2KrIwH,09/22/20,3,6,Jerusalem_Post,H,True,angry,True,1,right,0.36968448735348697,0.027434842249657088,1600813223098.0,with image
2037,IO2KrIwH,09/22/20,3,7,Jerusalem_Post,H,True,angry,True,1,right,0.32853222397900134,0.03527336860670194,1600813227592.0,with image
2038,IO2KrIwH,09/22/20,3,8,Jerusalem_Post,H,True,angry,True,1,right,0.5029394354232498,0.019596315892612237,1600813235760.0,with image
2039,IO2KrIwH,09/22/20,3,9,Jerusalem_Post,H,True,angry,True,1,right,0.5029394354232498,0.03527336860670194,1600813242581.0,with image
2040,IO2KrIwH,09/22/20,3,10,Jerusalem_Post,H,True,angry,True,1,right,0.3716441189427482,0.047031158142269214,1600813255249.0,with image
2041,IO2KrIwH,09/22/20,3,11,Jerusalem_Post,H,True,angry,True,1,right,0.4284734350313235,0.023515579071134662,1600813265350.0,with image
2042,IO2KrIwH,09/22/20,3,12,Jerusalem_Post,H,True,angry,True,1,right,0.3148148028541728,0.0431118949637469,1600813274302.0,with image
2043,IO2KrIwH,09/22/20,3,13,Jerusalem_Post,H,True,angry,True,1,right,0.30893590808638915,0.027434842249657088,1600813282208.0,with image
2044,IO2KrIwH,09/22/20,3,14,Jerusalem_Post,H,True,angry,True,1,right,0.28737996060451576,0.03135410542817951,1600813287613.0,with image
2045,IO2KrIwH,09/22/20,3,15,Jerusalem_Post,H,True,angry,True,1,right,0.3775230137105318,0.03919263178522436,1600813292048.0,with image
2046,IO2KrIwH,09/22/20,3,16,Jerusalem_Post,H,True,angry,True,1,right,0.289339592193777,0.027434842249657088,1600813296150.0,with image
2047,IO2KrIwH,09/22/20,3,17,Jerusalem_Post,H,True,angry,True,1,right,0.3834019084783155,0.00783852635704485,1600813305982.0,with image
2048,IO2KrIwH,09/22/20,3,18,Jerusalem_Post,H,True,angry,True,1,right,0.352047803050136,0.047031158142269214,1600813312205.0,with image
2049,IO2KrIwH,09/22/20,3,19,Jerusalem_Post,H,True,angry,True,1,right,0.5538898567440416,0.00783852635704485,1600813317437.0,with image
2050,IO2KrIwH,09/22/20,3,20,Jerusalem_Post,H,True,angry,True,1,right,0.5029394354232498,0.015677052714089923,1600813328829.0,with image
2051,IO2KrIwH,09/22/20,3,21,Jerusalem_Post,H,True,angry,True,1,right,0.5048990670125111,0.02351557907113455,1600813337991.0,with image
2052,IO2KrIwH,09/22/20,3,22,Jerusalem_Post,H,True,angry,True,1,right,0.36772485576422576,0.011757789535567276,1600813342829.0,with image
2053,IO2KrIwH,09/22/20,3,23,Jerusalem_Post,H,True,angry,True,1,right,0.31089553967565037,0.0431118949637469,1600813346355.0,with image
2054,IO2KrIwH,09/22/20,3,24,Jerusalem_Post,H,True,angry,True,1,right,0.36184596099644206,0.015677052714089812,1600813351307.0,with image
2055,IO2KrIwH,09/22/20,3,25,Jerusalem_Post,H,True,angry,True,1,right,0.5048990670125111,0.02351557907113455,1600813354197.0,with image
2056,IO2KrIwH,09/22/20,3,26,Jerusalem_Post,H,True,angry,True,1,right,0.3657652241749645,0.039192631785224474,1600813360707.0,with image
2057,IO2KrIwH,09/22/20,3,27,Jerusalem_Post,H,True,angry,True,1,right,0.40887711913871133,0.027434842249657088,1600813364075.0,with image
2058,IO2KrIwH,09/22/20,3,28,Jerusalem_Post,H,True,angry,True,1,right,0.37948264529979303,0.027434842249657088,1600813367466.0,with image
2059,IO2KrIwH,09/22/20,3,29,Jerusalem_Post,H,True,angry,True,1,right,0.3853615400675767,0.019596315892612126,1600813370695.0,with image
2060,IO2KrIwH,09/22/20,3,30,Jerusalem_Post,H,True,angry,True,1,right,0.42063490867427866,0.02351557907113455,1600813377212.0,with image
2061,IO2KrIwH,09/22/20,3,31,Jerusalem_Post,H,True,angry,True,1,right,0.43239269820984594,0.007838526357044961,1600813381355.0,with image
2062,IO2KrIwH,09/22/20,3,32,Jerusalem_Post,H,True,angry,True,1,right,0.4990201722447274,0.0156770527140897,1600813386342.0,with image
2063,IO2KrIwH,09/22/20,3,33,Jerusalem_Post,H,True,angry,True,1,right,0.41279638231723376,0.023515579071134662,1600813391463.0,with image
2064,IO2KrIwH,09/22/20,3,34,Jerusalem_Post,H,True,angry,True,1,right,0.41083675072797254,0.015677052714089812,1600813402689.0,with image
2065,IO2KrIwH,09/22/20,3,35,Jerusalem_Post,H,True,angry,True,1,right,0.8850675953291876,0.03527336860670194,1600813410295.0,with image
2066,IO2KrIwH,09/22/20,3,36,Jerusalem_Post,H,True,angry,True,1,right,0.4755045931735928,0.019596315892612237,1600813416773.0,with image
2067,IO2KrIwH,09/22/20,3,37,Jerusalem_Post,H,True,angry,True,1,right,0.3834019084783155,0.02351557907113455,1600813422227.0,with image
2068,IO2KrIwH,09/22/20,3,38,Jerusalem_Post,H,True,angry,True,1,right,0.2521065919978138,0.0156770527140897,1600813430968.0,with image
2069,IO2KrIwH,09/22/20,3,39,Jerusalem_Post,H,True,angry,True,1,right,0.27562217106894843,0.023515579071134662,1600813435867.0,with image
2070,IO2KrIwH,09/22/20,3,40,Jerusalem_Post,H,True,angry,True,1,right,0.2501469753593551,0.047031128240664244,1600813440583.0,with image
2071,IO2KrIwH,09/22/20,3,41,Jerusalem_Post,H,True,angry,True,1,right,0.24230844900231024,0.03527333870509686,1600813446213.0,with image
2072,IO2KrIwH,09/22/20,3,42,Jerusalem_Post,H,True,angry,True,1,right,0.2187928699311756,0.023515579071134662,1600813450484.0,with image
2073,IO2KrIwH,09/22/20,3,43,Jerusalem_Post,H,True,angry,True,1,right,0.2638643815333811,0.019596315892612237,1600813454467.0,with image
2074,IO2KrIwH,09/22/20,3,44,Jerusalem_Post,H,True,angry,True,1,right,0.6675484889211922,0.027434842249657088,1600813464013.0,with image
2075,IO2KrIwH,09/22/20,3,45,Jerusalem_Post,H,True,angry,True,1,right,0.25798548676559746,0.03527336860670194,1600813468529.0,with image
2076,IO2KrIwH,09/22/20,3,46,Jerusalem_Post,H,True,angry,True,1,right,0.27758180265820964,0.00783852635704485,1600813472745.0,with image
2077,IO2KrIwH,09/22/20,4,0,InvestWatchBlog,D,True,angry,True,0,right,0.8184401212943061,0.0156770527140897,1600813593150.0,with image
2078,IO2KrIwH,09/22/20,4,1,InvestWatchBlog,D,True,angry,True,0,right,0.7694493315627756,0.06270821085635903,1600813598214.0,with image
2079,IO2KrIwH,09/22/20,4,2,InvestWatchBlog,D,True,angry,True,0,right,0.3187340660326953,0.047031158142269214,1600813604851.0,with image
2080,IO2KrIwH,09/22/20,4,3,InvestWatchBlog,D,True,angry,True,0,right,0.5009798038339887,0.0313541054281794,1600813614434.0,with image
2081,IO2KrIwH,09/22/20,4,4,InvestWatchBlog,D,True,angry,True,0,right,0.5009798038339887,0.04311189496374679,1600813620879.0,with image
2082,IO2KrIwH,09/22/20,4,5,InvestWatchBlog,D,True,angry,True,0,right,0.5048990670125111,0.0313541054281794,1600813629115.0,with image
2083,IO2KrIwH,09/22/20,4,6,InvestWatchBlog,D,True,angry,True,0,right,0.8066823317587388,0.03919263178522425,1600813635230.0,with image
2084,IO2KrIwH,09/22/20,4,7,InvestWatchBlog,D,True,angry,True,0,right,0.6949833311708493,0.03527336860670194,1600813643454.0,with image
2085,IO2KrIwH,09/22/20,4,8,InvestWatchBlog,D,True,angry,True,0,right,0.540172435619213,0.027434842249657088,1600813659323.0,with image
2086,IO2KrIwH,09/22/20,4,9,InvestWatchBlog,D,True,angry,True,0,right,0.8458749635439632,0.039192631785224474,1600813664893.0,with image
2087,IO2KrIwH,09/22/20,4,10,InvestWatchBlog,D,True,angry,True,0,right,0.8301979108298735,0.04311189496374679,1600813672037.0,with image
2088,IO2KrIwH,09/22/20,4,11,InvestWatchBlog,D,True,angry,True,0,right,0.8145208581157837,0.05095042132079164,1600813679182.0,with image
2089,IO2KrIwH,09/22/20,4,12,InvestWatchBlog,D,True,angry,True,0,right,0.8008034369909551,0.06270821085635903,1600813684513.0,with image
2090,IO2KrIwH,09/22/20,4,13,InvestWatchBlog,D,True,angry,True,0,right,0.477464224762854,0.05878894767783649,1600813689706.0,with image
2091,IO2KrIwH,09/22/20,4,14,InvestWatchBlog,D,True,angry,True,0,right,0.46766606681654793,0.0313541054281794,1600813693187.0,with image
2092,IO2KrIwH,09/22/20,4,15,InvestWatchBlog,D,True,angry,True,0,right,0.7616108052057308,0.05095042132079164,1600813697592.0,with image
2093,IO2KrIwH,09/22/20,4,16,InvestWatchBlog,D,True,angry,True,0,right,0.5009798038339887,0.027434842249657088,1600813702710.0,with image
2094,IO2KrIwH,09/22/20,4,17,InvestWatchBlog,D,True,angry,True,0,right,0.773368594741298,0.031354105428179624,1600813706789.0,with image
2095,IO2KrIwH,09/22/20,4,18,InvestWatchBlog,D,True,angry,True,0,right,0.6714677520997147,0.031354105428179624,1600813710746.0,with image
2096,IO2KrIwH,09/22/20,5,0,amlookout,B,True,angry,False,0,right,0.8336272661110805,0.04311189496374701,1600813860145.0,without image
2097,IO2KrIwH,09/22/20,5,1,amlookout,B,True,angry,False,0,right,0.8125612265265224,0.054869684499314175,1600813865237.0,without image
2098,IO2KrIwH,09/22/20,5,2,amlookout,B,True,angry,False,0,right,0.7929649106339103,0.027434842249657088,1600813872663.0,without image
2099,IO2KrIwH,09/22/20,5,3,amlookout,B,True,angry,False,0,right,0.7949245422231714,0.027434842249657088,1600813879385.0,without image
2100,IO2KrIwH,09/22/20,5,4,amlookout,B,True,angry,False,0,right,0.7851263842768654,0.027434842249657088,1600813890435.0,without image
2101,IO2KrIwH,09/22/20,5,5,amlookout,B,True,angry,False,0,right,0.49510090906620496,0.027434842249657088,1600813900934.0,without image
2102,IO2KrIwH,09/22/20,5,6,amlookout,B,True,angry,False,0,right,0.5558494883333027,0.054869684499314175,1600813909197.0,without image
2103,IO2KrIwH,09/22/20,5,7,amlookout,B,True,angry,False,0,right,0.8125612265265224,0.015677052714089923,1600813929631.0,without image
2104,IO2KrIwH,09/22/20,5,8,amlookout,B,True,angry,False,0,right,0.781207121098343,0.019596315892612015,1600813933679.0,without image
2105,IO2KrIwH,09/22/20,5,9,amlookout,B,True,angry,False,0,right,0.7576915420272083,0.03919263178522425,1600813939099.0,without image
2106,IO2KrIwH,09/22/20,5,10,amlookout,B,True,angry,False,0,right,0.7165392786527227,0.05095042132079164,1600813948867.0,without image
2107,IO2KrIwH,09/22/20,5,11,amlookout,B,True,angry,False,0,right,0.7831667526876042,0.027434842249657088,1600813956214.0,without image
2108,IO2KrIwH,09/22/20,6,0,veteranstoday,A,True,angry,True,0,left,0.22075250152043682,0.050950421320791695,1600814184064.0,with image
2109,IO2KrIwH,09/22/20,6,1,veteranstoday,A,True,angry,True,0,left,0.2187928699311756,0.05486968449931412,1600814187317.0,with image
2110,IO2KrIwH,09/22/20,6,2,veteranstoday,A,True,angry,True,0,left,0.24622771218083267,0.07838523366884376,1600814190997.0,with image
2111,IO2KrIwH,09/22/20,6,3,veteranstoday,A,True,angry,True,0,left,0.5009798038339887,0.0470311581422691,1600814198490.0,with image
2112,IO2KrIwH,09/22/20,6,4,veteranstoday,A,True,angry,True,0,left,0.5048990670125111,0.02351557907113455,1600814207954.0,with image
2113,IO2KrIwH,09/22/20,6,5,veteranstoday,A,True,angry,True,0,left,0.5048990670125111,0.04311189496374679,1600814217379.0,with image
2114,IO2KrIwH,09/22/20,6,6,veteranstoday,A,True,angry,True,0,left,0.5009798038339887,0.06270821085635903,1600814280161.0,with image
2115,IO2KrIwH,09/22/20,6,7,veteranstoday,A,True,angry,True,0,left,0.5068586986017722,0.05095042132079186,1600814287037.0,with image
2116,IO2KrIwH,09/22/20,6,8,veteranstoday,A,True,angry,True,0,left,0.5088183301910335,0.02351557907113455,1600814306093.0,with image
2117,IO2KrIwH,09/22/20,6,9,veteranstoday,A,True,angry,True,0,left,0.32853222397900134,0.03527336860670194,1600814312439.0,with image
2118,IO2KrIwH,09/22/20,6,10,veteranstoday,A,True,angry,True,0,left,0.3461689082823523,0.027434842249657088,1600814318771.0,with image
2119,IO2KrIwH,09/22/20,6,11,veteranstoday,A,True,angry,True,0,left,0.5460513303869967,0.04311189496374679,1600814326775.0,with image
2120,IO2KrIwH,09/22/20,6,12,veteranstoday,A,True,angry,True,0,left,0.5676072778688701,0.05095042132079164,1600814332132.0,with image
2121,IO2KrIwH,09/22/20,6,13,veteranstoday,A,True,angry,True,0,left,0.6185576991896617,0.031354105428179624,1600814346780.0,with image
2122,IO2KrIwH,09/22/20,6,14,veteranstoday,A,True,angry,True,0,left,0.46570643522728666,0.0431118949637469,1600814351020.0,with image
2123,IO2KrIwH,09/22/20,6,15,veteranstoday,A,True,angry,True,0,left,0.5048990670125111,0.047031158142269325,1600814355885.0,with image
2124,IO2KrIwH,09/22/20,6,16,veteranstoday,A,True,angry,True,0,left,0.5029394354232498,0.027434842249657088,1600814361326.0,with image
2125,IO2KrIwH,09/22/20,6,17,veteranstoday,A,True,angry,True,0,left,0.5048990670125111,0.04311189496374679,1600814368573.0,with image
2126,IO2KrIwH,09/22/20,6,18,veteranstoday,A,True,angry,True,0,left,0.5068586986017722,0.031354105428179624,1600814375540.0,with image
2127,IO2KrIwH,09/22/20,6,19,veteranstoday,A,True,angry,True,0,left,0.6009210148863108,0.06270821085635903,1600814386711.0,with image
2128,IO2KrIwH,09/22/20,6,20,veteranstoday,A,True,angry,True,0,left,0.9203409639358895,0.05878894767783671,1600814405477.0,with image
2129,IO2KrIwH,09/22/20,6,21,veteranstoday,A,True,angry,True,0,left,0.5323339092621682,0.011757789535567165,1600814412621.0,with image
2130,IO2KrIwH,09/22/20,6,22,veteranstoday,A,True,angry,True,0,left,0.5009798038339887,0.02351557907113455,1600814423948.0,with image
2131,IO2KrIwH,09/22/20,6,23,veteranstoday,A,True,angry,True,0,left,0.5930824885292659,0.054869684499314175,1600814454151.0,with image
2132,IO2KrIwH,09/22/20,6,24,veteranstoday,A,True,angry,True,0,left,0.5029394354232498,0.03527336860670194,1600814459299.0,with image
2133,IO2KrIwH,09/22/20,6,25,veteranstoday,A,True,angry,True,0,left,0.4990201722447274,0.05095042132079164,1600814464332.0,with image
2134,IO2KrIwH,09/22/20,6,26,veteranstoday,A,True,angry,True,0,left,0.5930824885292659,0.03527336860670194,1600814469400.0,with image
2135,IO2KrIwH,09/22/20,6,27,veteranstoday,A,True,angry,True,0,left,0.5009798038339887,0.027434842249657088,1600814479469.0,with image
2136,IO2KrIwH,09/22/20,6,28,veteranstoday,A,True,angry,True,0,left,0.5029394354232498,0.03527336860670194,1600814484020.0,with image
2137,IO2KrIwH,09/22/20,6,29,veteranstoday,A,True,angry,True,0,left,0.5068586986017722,0.039192631785224474,1600814488783.0,with image
2138,IO2KrIwH,09/22/20,6,30,veteranstoday,A,True,angry,True,0,left,0.6185576991896617,0.039192631785224474,1600814492439.0,with image
2139,IO2KrIwH,09/22/20,6,31,veteranstoday,A,True,angry,True,0,left,0.49510090906620496,0.027434842249657088,1600814496429.0,with image
2140,IO2KrIwH,09/22/20,6,32,veteranstoday,A,True,angry,True,0,left,0.49314127747694375,0.0431118949637469,1600814501008.0,with image
2141,IO2KrIwH,09/22/20,6,33,veteranstoday,A,True,angry,True,0,left,0.49314127747694375,0.047031158142269214,1600814505232.0,with image
2142,IO2KrIwH,09/22/20,6,34,veteranstoday,A,True,angry,True,0,left,0.4990201722447274,0.023515579071134773,1600814509541.0,with image
2143,IO2KrIwH,09/22/20,6,35,veteranstoday,A,True,angry,True,0,left,0.4970605406554662,0.05095042132079175,1600814513128.0,with image
2144,IO2KrIwH,09/22/20,6,36,veteranstoday,A,True,angry,True,0,left,0.4990201722447274,0.03527336860670194,1600814516809.0,with image
2145,IO2KrIwH,09/22/20,6,37,veteranstoday,A,True,angry,True,0,left,0.575445804225915,0.03527336860670194,1600814522466.0,with image
2146,IO2KrIwH,09/22/20,6,38,veteranstoday,A,True,angry,True,0,left,0.7890456474553879,0.06662747403488134,1600814527733.0,with image
2147,IO2KrIwH,09/22/20,6,39,veteranstoday,A,True,angry,True,0,left,0.5480109619762579,0.027434842249657088,1600814536359.0,with image
2148,IO2KrIwH,09/22/20,6,40,veteranstoday,A,True,angry,True,0,left,0.5009798038339887,0.05095042132079164,1600814540001.0,with image
2149,IO2KrIwH,09/22/20,6,41,veteranstoday,A,True,angry,True,0,left,0.5538898567440416,0.019596315892612237,1600814549065.0,with image
2150,IO2KrIwH,09/22/20,7,0,nypost,F,True,angry,False,1,right,0.45933763256218774,0.03919263178522436,1600814740726.0,without image
2151,IO2KrIwH,09/22/20,7,1,nypost,F,True,angry,False,1,right,0.5009798038339887,0.05095042132079164,1600814747760.0,without image
2152,IO2KrIwH,09/22/20,7,2,nypost,F,True,angry,False,1,right,0.4990201722447274,0.039192631785224474,1600814751732.0,without image
2153,IO2KrIwH,09/22/20,7,3,nypost,F,True,angry,False,1,right,0.3442092766930911,0.047031158142269325,1600814776224.0,without image
2154,IO2KrIwH,09/22/20,7,4,nypost,F,True,angry,False,1,right,0.30501664490786673,0.0587889476778366,1600814774719.0,without image
2155,IO2KrIwH,09/22/20,7,5,nypost,F,True,angry,False,1,right,0.5009798038339887,0.0470311581422691,1600814780083.0,without image
2156,IO2KrIwH,09/22/20,7,6,nypost,F,True,angry,False,1,right,0.5676072778688701,0.027434842249657088,1600814788159.0,without image
2157,IO2KrIwH,09/22/20,7,7,nypost,F,True,angry,False,1,right,0.5342935408514293,0.011757789535567387,1600814796142.0,without image
2158,IO2KrIwH,09/22/20,7,8,nypost,F,True,angry,False,1,right,0.5009798038339887,0.0313541054281794,1600814803174.0,without image
2159,IO2KrIwH,09/22/20,7,9,nypost,F,True,angry,False,1,right,0.4794238563521152,0.027434842249657088,1600814950769.0,without image
2160,IO2KrIwH,09/22/20,7,10,nypost,F,True,angry,False,1,right,0.44415048774541327,0.023515579071134662,1600814953316.0,without image
2161,IO2KrIwH,09/22/20,7,11,nypost,F,True,angry,False,1,right,0.4461101193346745,0.023515579071134662,1600814957944.0,without image
2162,IO2KrIwH,09/22/20,7,12,nypost,F,True,angry,False,1,right,0.7087007522956779,0.04311189496374679,1600814969712.0,without image
2163,IO2KrIwH,09/22/20,7,13,nypost,F,True,angry,False,1,right,0.4559082772809806,0.054869684499314064,1600814983527.0,without image
2164,IO2KrIwH,09/22/20,7,14,nypost,F,True,angry,False,1,right,0.4480697509239357,0.023515579071134662,1600814988683.0,without image
2165,IO2KrIwH,09/22/20,7,15,nypost,F,True,angry,False,1,right,0.6048402780648332,0.03527336860670194,1600814994919.0,without image
2166,IO2KrIwH,09/22/20,7,16,nypost,F,True,angry,False,1,right,0.4990201722447274,0.039192631785224474,1600815002733.0,without image
2167,IO2KrIwH,09/22/20,7,17,nypost,F,True,angry,False,1,right,0.49118164588768254,0.019596315892612237,1600815006805.0,without image
2168,IO2KrIwH,09/22/20,7,18,nypost,F,True,angry,False,1,right,0.4794238563521152,0.019596315892612237,1600815010819.0,without image
2169,IO2KrIwH,09/22/20,7,19,nypost,F,True,angry,False,1,right,0.4794238563521152,0.0431118949637469,1600815013954.0,without image
2170,IO2KrIwH,09/22/20,7,20,nypost,F,True,angry,False,1,right,0.47354496158433157,0.03527336860670194,1600815022846.0,without image
2171,IO2KrIwH,09/22/20,7,21,nypost,F,True,angry,False,1,right,0.477464224762854,0.023515579071134662,1600815032262.0,without image
2172,IO2KrIwH,09/22/20,7,22,nypost,F,True,angry,False,1,right,0.48334311953063763,0.027434842249657088,1600815035845.0,without image
2173,IO2KrIwH,09/22/20,7,23,nypost,F,True,angry,False,1,right,0.4813834879413764,0.03135410542817951,1600815046990.0,without image
2174,IO2KrIwH,09/22/20,7,24,nypost,F,True,angry,False,1,right,0.4813834879413764,0.039192631785224474,1600815050968.0,without image
2175,IO2KrIwH,09/22/20,7,25,nypost,F,True,angry,False,1,right,0.47354496158433157,0.054869684499314175,1600815054174.0,without image
2176,IO2KrIwH,09/22/20,7,26,nypost,F,True,angry,False,1,right,0.4853027511198989,0.03135410542817951,1600815059001.0,without image
2177,IO2KrIwH,09/22/20,7,27,nypost,F,True,angry,False,1,right,0.4853027511198989,0.03135410542817951,1600815061134.0,without image
2178,IO2KrIwH,09/22/20,7,28,nypost,F,True,angry,False,1,right,0.72829706818829,0.03527336860670216,1600815066480.0,without image
2179,IO2KrIwH,09/22/20,7,29,nypost,F,True,angry,False,1,right,0.49118164588768254,0.02351557907113455,1600815070726.0,without image
