,Unnamed: 0,screen_name,happy_img_idx,angry_img_idx,person_name,clean_text,binaryLabel,rq,cluster_labels,pose_Tx,pose_Ty,pose_Tz,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c,m0_anger,m0_happiness,m0_calm,m1_disgust,m1_sadness,m1_surprise,dpfc_angry,dpfc_disgust,dpfc_fear,dpfc_happy,dpfc_sad,dpfc_surprise,dpfc_neutral
290,9075,nytimesworld,17352,17278,Angela Merkel,"At this week's E.U. summit meeting, it was painfully evident that Chancellor Angela Merkel of Germany was no longer…",Real,2,126,-0.3,7.6,140.9,-0.040999999999999995,-0.012,0.006,0.13,0.0,0.0,0.19,1.85,2.6,0.27,1.58,2.83,1.27,0.0,0.0,1.15,0.0,1.15,0.07,0.19,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.351066529750824,0.6489334106445312,0.0,0.046915486454963684,0.6663042306900024,0.2867802977561951,1.6834411642463462e-10,3.0973062008830375e-19,3.4332998666286585e-08,0.98425954580307,2.6681254894356243e-06,3.736000053322641e-06,0.015734070912003517
291,7303,ReutersUK,16778,16242,Angela Merkel,"Merkel, Macron say no alternative to peaceful settlement in eastern Ukraine",Real,2,126,8.2,4.6,133.2,-0.052000000000000005,-0.158,0.049,1.71,0.0,0.0,1.33,1.69,2.5,0.37,2.06,0.74,0.0,0.35,0.0,2.32,0.0,0.5,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.4921196103096008,0.43138039112091053,0.0765000432729721,0.0,0.4451044797897339,0.5548955202102661,0.0044465954415500155,0.000201077462406829,0.0095498226583004,0.93513023853302,0.028988823294639587,0.006686070002615453,0.014997389167547224
292,34160,nzherald,16881,16283,Angela Merkel,Merkel and Macron set out their vision at Davos,Real,2,126,-12.7,2.7,131.7,0.032,0.132,-0.043,3.09,1.13,0.24,0.0,0.12,0.0,0.05,0.56,0.0,0.0,1.79,0.0,0.0,0.0,0.0,0.68,0.2,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.3804994225502014,0.4235294759273529,0.19597111642360687,0.11447464674711227,0.6304649114608765,0.25506046414375305,0.4475912749767304,0.0017747930251061914,0.41699376702308655,2.0491124814725478e-05,0.1332090198993683,1.9694793081725948e-05,0.00039098248817026615
293,22349,STForeignDesk,15663,17266,Angela Merkel,#Germany's #Merkel kicks off talks with #SocialDemocrats on formation of new government,Real,2,126,4.9,14.4,120.7,-0.094,-0.061,-0.022000000000000002,0.39,0.0,0.0,0.0,0.94,0.0,0.54,0.08,0.13,0.0,0.25,0.0,0.12,0.18,0.18,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3768198788166046,0.352838933467865,0.2703411877155304,0.025354022160172462,0.7162894606590271,0.25835657119750977,0.6753507852554321,7.941893272800371e-06,0.000457344256574288,2.2776234231969286e-07,0.2805250585079193,8.313367288792506e-05,0.04357543960213661
294,22504,business,16752,17398,Angela Merkel,Angela Merkel is about to find out whether the Social Democrats will talk about governing,Real,2,126,-14.8,10.0,141.9,-0.063,0.228,-0.08800000000000001,0.35,0.0,0.0,0.0,2.11,2.21,0.0,1.32,2.23,0.31,0.0,0.0,1.11,0.0,1.44,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.2863270342350006,0.713672935962677,0.0,0.08523266762495041,0.7742401361465454,0.14052721858024594,6.458718416979536e-06,1.1857186066333014e-10,8.694644748175051e-06,0.9999611377716064,2.3621583750355054e-05,2.732986459363929e-08,2.4269091625228608e-08
295,24457,ReutersUK,16747,17363,Angela Merkel,Daily Briefing: Merkel coalition pact - misgivings emerge,Real,2,126,-2.1,17.9,142.0,-0.102,0.187,-0.096,0.28,0.0,0.11,0.71,0.41,0.0,0.0,0.4,0.0,0.71,1.37,0.77,2.2,0.33,0.0,2.73,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.40463829040527344,0.3684093356132507,0.22695237398147586,0.028458118438720707,0.0,0.971541941165924,0.046486079692840576,1.9579616150622318e-08,0.843499481678009,0.005640285089612007,0.07456432282924652,8.659887680551037e-05,0.029723128303885463
296,9376,Channel4News,16857,15730,Angela Merkel,Merkel's ally @ManfredWeber is feeling more optimistic about the European Council meeting in December.…,Real,2,126,-1.2,17.6,136.1,-0.319,0.19899999999999998,0.052000000000000005,1.11,1.05,2.54,1.37,1.15,2.31,0.0,0.56,1.21,2.88,0.36,0.26,0.46,0.0,0.0,0.0,0.17,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3539591431617737,0.31397855281829834,0.3320622146129608,0.11673754453659058,0.7497068643569946,0.1335555911064148,0.10528218001127244,0.001394965103827417,0.6717953681945801,0.0005285944207571447,0.06948097050189972,0.0002424649719614536,0.15127545595169067
297,16053,ChannelNewsAsia,16877,16770,Angela Merkel,Merkel ally urges Social Democrats to consider new German 'grand coalition',Real,2,126,3.5,2.6,136.2,-0.063,-0.09,0.006999999999999999,1.7,0.0,0.43,0.0,1.09,1.67,0.81,0.69,2.05,0.69,0.0,0.0,0.23,0.0,1.33,0.81,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.4618954956531525,0.34319350123405457,0.19491098821163175,0.0,0.0,1.0,2.0413085621839852e-07,5.372252999005604e-16,0.0291233379393816,0.96915203332901,0.0016883655916899445,4.246077764946676e-07,3.5633867810247466e-05
298,35283,ChannelNewsAsia,16077,15382,Angela Merkel,Crunch time for Merkel to build coalition or face new polls,Real,2,126,-10.8,2.9,144.1,-0.11,0.179,-0.073,1.79,0.76,0.14,0.0,0.0,0.0,0.24,0.44,0.0,0.0,0.96,0.23,1.39,0.41,0.0,2.56,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.2824453115463257,0.5324795842170715,0.185075119137764,0.0,0.0,1.0,0.02622215449810028,2.385634616075549e-05,0.501469612121582,0.1902727037668228,0.029853207990527156,1.4089734577282798e-05,0.25214436650276184
299,1573,France24_en,15745,16581,Angela Merkel,'Patience!' Merkel coalition woes not the blow to EU some fear (or crave),Real,2,126,7.6,15.5,134.6,-0.139,0.057,0.151,0.73,0.22,0.93,1.38,1.81,3.88,0.58,0.62,1.84,2.11,1.2,0.0,1.3,0.0,0.42,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3639205396175385,0.58721524477005,0.04886418208479881,0.12931475043296814,0.8706852793693542,0.0,0.5957886576652527,0.3299456834793091,0.07119452953338623,8.9846565742846e-09,0.003046926576644182,1.197761179128065e-07,2.407198735454585e-05
300,25531,ABCWorldNews,4122,7230,Barack Obama,"Former Pres. Barack Obama tweets, using Twitter's newly-expanded character count, on Democrats' victories last nigh…",Real,2,117,6.8,14.9,147.4,-0.006999999999999999,0.156,-0.121,0.42,0.0,0.0,0.0,0.45,0.0,0.36,0.0,0.24,0.43,0.0,0.04,0.07,0.23,0.06,0.24,0.01,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3384512960910797,0.4266369938850403,0.2349116951227188,0.039697658270597465,0.05197703093290329,0.9083252549171448,0.7173261046409607,5.224638152867556e-05,0.010009780526161194,3.1590253968261095e-08,0.2622438371181488,6.4219656259467675e-09,0.010368069633841516
301,32712,nytimes,3770,7171,Barack Obama,"In recent months, Trump has used closed-door conversations to question the authenticity of Obama's birth certificat…",Real,2,117,16.3,18.1,154.5,-0.135,0.07,0.124,1.41,0.3,0.0,1.11,1.29,2.57,0.26,1.36,0.82,1.88,1.78,0.71,1.31,0.0,0.28,0.66,0.03,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4610104262828827,0.299078106880188,0.2399114817380905,0.19548299908638,0.7166539430618286,0.0878630056977272,0.4931353330612183,0.00028395382105372846,0.3097227215766907,3.7349573744904774e-07,0.08480165898799896,4.8167898967221845e-06,0.11205117404460907
302,35183,politico,7788,4257,Barack Obama,NOW LIVE: The secret backstory of how the Obama administration let Hezbollah off the hook,Real,2,117,-4.6,4.9,130.2,-0.27699999999999997,0.134,-0.059000000000000004,0.63,0.0,0.0,0.0,1.14,0.84,0.83,0.04,0.25,0.47,1.61,0.28,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.6206310987472534,0.23374807834625244,0.14562083780765533,0.0971410945057869,0.8344826102256775,0.06837628781795503,0.0012372609926387668,1.9261351269506122e-07,0.015043091028928757,0.00011567981709958984,0.9802950024604796,3.6201674902258674e-06,0.0033051494974642988
303,34937,BostonDotCom,3890,7930,Barack Obama,Barack Obama is coming to Boston to speak at a sports conference next month,Real,2,117,12.9,19.1,155.9,-0.066,0.19399999999999998,-0.076,1.01,0.0,0.0,0.0,1.88,2.73,0.87,0.0,0.82,0.43,0.0,0.0,0.81,0.41,1.05,0.11,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.48819699883461,0.17820973694324493,0.3335932791233063,0.14265266060829165,0.857347309589386,0.0,0.30418217182159424,1.4421736523217987e-05,0.13488653302192688,1.2399449360600556e-06,0.5325507521629333,1.8706094124354425e-05,0.028346149250864983
304,7654,NPR,7937,7623,Barack Obama,Barack Obama is to report for jury duty next month in Cook County. Whether he'll be chosen is another question.,Real,2,117,11.9,9.9,155.9,0.023,-0.11800000000000001,0.111,0.77,0.0,0.12,0.0,3.36,4.09,0.45,3.04,3.02,0.34,0.77,0.0,1.22,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.19181975722312927,0.8081802725791931,0.0,0.13534557819366455,0.5919591188430786,0.27269530296325684,5.167922546307735e-18,1.8925049094583982e-32,6.975500368325455e-20,0.9999933242797852,9.727112913965677e-14,2.884954844550989e-17,6.664246484433534e-06
305,8181,timesofindia,4240,7548,Barack Obama,"Manu Joseph's column | No man can really claim to be a feminist, whether he’s Aziz Ansari or Obama via @TOIOpinion",Real,2,117,10.3,14.3,137.2,0.11800000000000001,-0.075,0.055999999999999994,0.0,0.0,1.82,0.07,0.2,0.84,1.09,1.88,0.08,1.98,0.53,0.32,0.87,0.0,1.1,2.52,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.3351040184497833,0.6648960113525391,0.0,0.07993306964635849,0.5882964134216309,0.33177050948143005,0.07749125361442566,5.9450223488966e-05,1.213325231219642e-05,3.970623220084235e-05,0.2440234273672104,3.1819240575714507e-06,0.6783708333969116
306,21265,timesofindia,3697,7276,Barack Obama,"Manu Joseph's column | No man can really claim to be a feminist, whether he’s #AzizAnsari or Obama…",Real,2,117,13.3,22.0,123.2,-0.155,-0.10400000000000001,0.16899999999999998,0.46,0.82,0.47,0.0,2.58,2.87,0.0,0.28,0.69,0.0,2.46,0.0,0.46,0.0,2.23,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.4937215149402618,0.13987642526626587,0.36640211939811707,0.2442445158958435,0.7557554244995117,0.0,0.07774774730205536,8.145962056005374e-06,0.6259576082229614,4.974746843799949e-06,0.2900984585285187,1.089015242428104e-07,0.0061829453334212294
307,14114,AJWasahi,4539,7317,Barack Obama,VOX POPULI: #Trump’s #Twitter storms make us pine for #Obama’s thoughtful calm：The Asahi Shimbun,Real,2,117,9.9,2.9,141.8,-0.128,0.045,-0.11800000000000001,0.2,0.0,0.0,0.0,2.52,1.6,0.58,2.1,2.31,0.17,0.67,0.0,1.26,0.62,2.49,0.0,0.16,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.32117268443107605,0.6788272857666016,0.0,0.16505491733551025,0.7641968131065369,0.07074831426143646,1.2599582710492996e-08,6.262414328625515e-19,5.416842974170777e-09,0.9797979593276978,1.9834681097563592e-07,0.0017557571409270167,0.018446043133735657
308,35306,CBSNews,3627,7821,Barack Obama,Congress is trying to reach a deal by the end of next week to extend the Obama-era DACA program. Nearly 100 immigra…,Real,2,117,17.3,15.2,143.0,-0.14400000000000002,-0.016,-0.121,0.0,0.0,0.37,0.0,2.96,1.91,1.42,2.13,2.87,1.1,0.27,0.56,0.45,0.41,2.56,0.73,0.17,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3154954016208649,0.6845045685768127,0.0,0.0,0.7093788981437683,0.2906211316585541,8.717279502412634e-12,4.831339330015183e-20,2.34239877494602e-10,0.9992293119430542,2.653486985693121e-09,0.0006301053217612207,0.00014058302622288465
309,7004,USATODAY,4552,7817,Barack Obama,"'Let Malia live': Chelsea Clinton, Common, more rush to Malia Obama's defense on Twitter",Real,2,117,-3.2,10.9,152.2,-0.1,-0.312,-0.071,0.91,0.0,0.44,0.08,0.0,1.29,0.44,1.7,0.0,0.32,2.11,0.61,1.01,0.36,0.0,0.75,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.29261794686317444,0.6557116508483887,0.05167040228843689,0.056681998074054725,0.8713870644569397,0.07193094491958618,0.0017642831662669778,7.854771411075491e-07,0.0022745816968381405,0.003994016442447901,0.3284076750278473,1.597099839045768e-07,0.6635585427284241
310,17164,politico,4567,7809,Barack Obama,The secret backstory of how Obama let Hezbollah off the hook ... #ProjectCassandra: @politico…,Real,2,117,31.7,11.2,149.5,-0.039,-0.021,0.034,0.0,0.0,0.0,0.46,1.83,0.95,0.18,0.0,1.83,0.0,1.36,2.23,0.0,1.42,0.78,5.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.4360459446907044,0.25309497117996216,0.3108590543270111,0.040282700210809715,0.6447019577026367,0.3150153160095215,0.019534463062882423,3.98708692728178e-07,0.006916283629834652,2.0572517647754477e-11,0.9724350571632384,7.473995311535475e-10,0.00111380813177675
311,25709,NPR,3540,7264,Barack Obama,Rogers is the last senior intelligence official appointed by former President Obama to remain in his position in the Trump administration.,Real,2,117,3.0,13.6,131.9,-0.05,0.057999999999999996,-0.033,0.0,0.0,0.83,0.0,1.61,1.68,0.0,0.68,1.47,1.04,0.74,1.81,2.7,0.8,0.7,0.08,1.31,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.3993911743164063,0.5326445102691649,0.06796429306268692,0.06500423699617386,0.4879152476787567,0.4470805525779724,0.04821457713842392,0.007987375371158123,0.31347811222076416,0.0003642543160822242,0.558242678642273,0.004739890806376934,0.06697313487529755
312,20606,WashTimes,4568,3463,Barack Obama,"""A fair question is, did Mr. Obama have the authority to create the #DACA program?"" asks @CFTR's Daniel Oliver…",Real,2,117,-1.4,11.3,134.6,-0.019,0.037000000000000005,0.099,0.53,0.0,0.26,0.34,0.0,0.0,0.0,0.62,0.0,1.63,1.73,0.85,1.09,0.09,0.0,0.0,0.75,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.6032676100730896,0.32309508323669434,0.07363728433847427,0.0721627026796341,0.5464164614677429,0.3814208209514618,0.1243247613310814,0.006724851671606302,0.4762223958969116,4.627806447388139e-06,0.3923884630203247,4.313338649808429e-06,0.000330565235344693
313,22058,politico,3507,7410,Barack Obama,Obama's former 2012 campaign manager says that Donald Trump may be tweeting his way into losses in 2018 and 2020…,Real,2,117,5.5,14.0,139.3,-0.094,0.092,-0.024,0.3,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.66,1.64,0.62,1.25,0.62,0.0,0.82,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.2594243288040161,0.6668969392776489,0.07367874681949615,0.022163676097989082,0.964452862739563,0.013383532874286177,0.018268147483468056,6.75873234285973e-05,0.008533302694559097,0.0045420280657708645,0.12499816715717316,1.6258638424915258e-05,0.8435745239257812
314,22099,WashTimes,4198,7811,Barack Obama,Rep. Steve Scalise scolds former Obama adviser Ben Rhodes for ‘obits’ tweet @washtimes,Real,2,117,5.1,0.9,142.4,-0.156,0.23399999999999999,0.11900000000000001,1.36,0.0,0.0,0.0,2.27,2.34,0.61,1.75,2.15,1.4,1.34,0.0,1.11,0.0,2.52,0.0,0.83,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.4412655830383301,0.48309180140495295,0.0756426528096199,0.1244696006178856,0.5785496234893799,0.29698076844215393,0.0012314433697611096,2.738859694595419e-10,0.01905987598001957,0.9751181602478028,0.00010884641233133152,0.004383878316730261,9.76658266154118e-05
315,36798,CBSNews,4227,7877,Barack Obama,"SOON: A vote to change an Obama-era rule could affect how you use your favorite websites. A debate on ""net neutrali…",Real,2,117,7.4,8.8,122.0,0.02,-0.086,-0.051,1.12,1.1,0.26,2.05,0.0,0.0,0.0,0.36,0.17,1.29,0.63,0.66,0.88,0.07,0.32,1.32,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4436710476875305,0.4910778701305389,0.06525102257728578,0.1111503466963768,0.5667821168899536,0.3220674991607666,0.0020771529525518413,2.3450022126780826e-05,0.0017952206544578073,0.0006055996054783462,0.07347344607114792,0.0007804202032275497,0.9212446808815002
316,37127,people,7503,7837,Barack Obama,"Michelle Obama, Not Talking About 'Anybody in Particular,' Warns Young People: 'Don't Tweet Every Thought'",Real,2,117,6.4,19.4,151.0,0.004,0.32899999999999996,0.043,2.25,1.84,0.95,1.22,0.0,0.0,0.0,0.72,0.0,0.0,0.83,0.67,0.0,0.0,0.64,0.74,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5272394418716431,0.295159250497818,0.17760132253170013,0.0,0.18213196098804474,0.8178680539131165,0.9994076490402222,6.188387996486354e-11,4.572964371618582e-07,3.0293570875733516e-17,0.0005918558454141022,5.659938189244048e-14,3.9198184254019e-08
317,31549,washingtonpost,4571,7995,Barack Obama,Trump administration reverses some of Obama's Cuba policies in crackdown on travel and business with the island,Real,2,117,-7.7,13.9,138.6,0.022000000000000002,0.27899999999999997,-0.083,0.71,0.0,0.16,0.0,0.12,1.1,0.11,1.06,0.76,1.66,0.83,0.07,0.0,0.0,0.7,1.16,0.13,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.3403059244155884,0.5622186660766602,0.0974753201007843,0.062313586473464966,0.6676173806190491,0.27006906270980835,0.3368004262447357,0.3808872103691101,0.11512967199087144,0.000425081787398085,0.11710555106401445,0.002943847794085741,0.046708259731531136
318,26015,Suntimes,3955,7492,Barack Obama,WATCH: Barack Obama greeted others called into jury duty and signed his book for someone who brought it along Wedne…,Real,2,117,4.2,21.8,143.0,-0.23199999999999998,-0.271,0.046,0.0,0.0,0.0,2.13,0.0,0.0,0.76,1.2,0.0,1.28,2.09,0.0,1.43,0.09,0.07,1.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.31349417567253113,0.4689123630523682,0.2175934761762619,0.0,0.0,1.0,0.002454288536682725,3.0535662517650046e-05,0.08145121484994887,0.00020319178292993456,0.306828111410141,9.177671017823739e-06,0.6090234518051147
319,31516,NPR,3831,7448,Barack Obama,"Five years ago, President Obama signed a bill imposing sanctions on a group of powerful people there charged with i…",Real,2,117,3.2,13.4,120.9,-0.106,0.057999999999999996,0.095,0.0,0.0,0.0,0.03,4.78,4.54,0.39,3.23,3.74,0.19,1.82,0.0,0.37,0.0,3.51,0.0,0.65,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.3052411377429962,0.6925018429756165,0.002257051644846797,0.09728790819644928,0.9027120471000672,0.0,5.665496428264306e-05,1.1210810058059906e-11,1.5231769623369473e-08,0.9254569411277772,4.825169597211243e-08,4.373762567411177e-05,0.0744425505399704
320,37689,ReutersPolitics,3774,8014,Barack Obama,Former President Barack Obama makes closing remarks at his foundation's summit in Chicago,Real,2,117,24.0,24.0,132.4,-0.114,-0.175,0.068,0.48,0.0,0.0,0.0,0.9,0.0,0.44,3.8,0.21,1.65,2.09,0.0,0.75,0.0,0.38,0.65,0.16,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4321474432945252,0.3649021685123444,0.2029503881931305,0.023087242618203163,0.0,0.976912796497345,0.0061300299130380145,6.34082231165678e-10,0.9139939546585084,1.8947866919916123e-07,0.05553291365504265,2.1098579964018427e-05,0.024321842938661572
321,26185,Suntimes,3891,7527,Barack Obama,"Jury duty in the morning, and later Wednesday, Obama set to deliver paid speech to conference organized by major do…",Real,2,117,-10.6,10.9,133.5,-0.018000000000000002,0.307,-0.040999999999999995,0.67,0.0,0.0,0.0,0.0,0.0,0.14,1.35,0.0,0.82,0.53,0.0,0.62,0.0,0.83,1.07,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.2635556757450104,0.7364442944526672,0.0,0.07073371857404709,0.40363717079162603,0.5256291627883911,0.03281144052743912,0.7605163455009459,0.20618370175361636,0.00013632724585477263,0.000312816264340654,6.844515155535191e-06,3.245914922445081e-05
322,23100,USATODAY,3477,4476,Barack Obama,Consumer advocates say rollbacks of Obama-era financial rules will hit you in the pocket. But not everyone agrees.,Real,2,117,9.6,8.8,139.0,0.011000000000000001,0.09,-0.015,0.0,0.0,1.57,0.0,0.34,2.38,0.35,0.29,0.0,0.49,0.0,0.0,1.66,0.27,0.39,0.23,0.49,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.24721068143844604,0.7527893185615541,0.0,0.16603578627109528,0.8238224387168884,0.010141808539628984,0.04141676425933838,5.716201485483907e-05,0.0021454961970448494,0.9324188828468324,0.0009739061351865529,0.00021334527991712093,0.02277440205216408
323,24689,CBSNews,4548,4436,Barack Obama,"Obama-era national security experts, Mike Morell and Tom Donilon, offer their insight into where the U.S. stands in…",Real,2,117,17.3,15.2,143.0,-0.14400000000000002,-0.016,-0.121,0.0,0.0,0.37,0.0,2.96,1.91,1.42,2.13,2.87,1.1,0.27,0.56,0.45,0.41,2.56,0.73,0.17,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3154954016208649,0.6845045685768127,0.0,0.0,0.7093788981437683,0.2906211316585541,8.717279502412634e-12,4.831339330015183e-20,2.34239877494602e-10,0.9992293119430542,2.653486985693121e-09,0.0006301053217612207,0.00014058302622288465
324,33099,mashable,7381,7815,Barack Obama,Barack Obama offers to share secret files on aliens if you help in the fight against AIDS,Real,2,117,25.2,12.9,140.1,-0.336,-0.149,0.084,0.31,0.0,0.0,2.1,1.15,1.23,0.96,2.47,0.0,0.0,1.19,0.23,1.96,1.08,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2059531807899475,0.7940467596054077,0.0,0.13950668275356293,0.043033242225646966,0.8174600601196289,0.004285266622900964,2.6818915443982405e-07,0.41827592253685,5.142221198184416e-05,0.010749755427241324,0.0040035885758697995,0.5626338124275208
325,30697,NBCNews,3499,7263,Barack Obama,"""You don't tweet every thought,"" Michelle Obama said at an Obama Foundation event. ""And I'm not talking about anybo…",Real,2,117,7.7,13.5,144.6,0.059000000000000004,0.22899999999999998,-0.003,0.0,0.0,1.24,0.0,0.13,0.93,0.14,0.2,0.0,1.32,0.5,0.0,1.28,0.03,0.8,0.81,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.3316478729248047,0.4844903349876404,0.18386179208755493,0.0,0.0,1.0,0.9043487906455994,0.0006603238289244473,0.007422797847539186,0.0004858178144786507,0.03819958120584488,0.000884918961673975,0.04799777641892433
326,34580,HuffPostPol,7332,4486,Barack Obama,Michelle Obama appears to throw shade at Trump with Twitter advice,Real,2,117,21.7,2.0,144.6,-0.059000000000000004,-0.133,-0.019,1.08,0.0,0.0,1.32,1.16,0.15,0.13,1.53,0.35,0.42,1.18,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4576899111270905,0.4567830264568329,0.08552704006433487,0.07994774729013443,0.023150892928242683,0.8969013690948486,0.2798778414726257,2.6083182280700608e-09,0.03837144747376442,5.951430921413702e-06,0.6240572929382324,1.7625462760406663e-06,0.05768562480807304
